#{"t_start": 1756830152.9279933, "env_id": "None"}
r,l,t
55.708679,60,9.071762
50.960919,60,9.360568
54.761273,60,9.630031
76.563494,60,9.855424
63.910649,60,10.098963
76.543478,60,10.337445
46.335694,60,10.565937
62.40818,60,10.764125
108.926331,54,10.940512
44.477992,60,11.153325
61.533049,60,11.422688
50.842922,60,11.694401
84.038812,60,11.950572
37.223241,60,12.209091
57.579311,60,12.448552
86.831191,33,12.627884
46.109243,60,12.853403
71.09149,60,13.087955
86.152645,60,13.334919
66.593442,60,13.586103
27.281318,60,13.87349
62.6495,60,14.142202
48.049271,60,14.419082
76.521739,60,14.652724
84.817391,37,14.835702
100.097561,33,15.027344
-6.816177,60,15.333151
91.035834,60,15.626359
35.68252,60,15.892732
55.733717,60,16.171538
82.211492,60,16.435992
45.225363,60,16.665929
92.545455,60,16.917131
68.647343,60,17.160162
123.043478,59,17.420032
77.175743,32,17.58806
105.604198,50,18.003984
50.647418,60,18.244325
85.210781,60,18.4605
62.17938,60,18.677387
77.932367,60,18.872942
93.20923,58,19.081726
66.496424,18,19.223914
99.106168,60,19.498319
86.459009,60,19.776232
37.799732,60,20.045933
13.005271,60,20.323323
105.789411,60,20.575559
48.183774,60,20.858616
78.3447,60,21.134317
89.093168,60,21.414655
72.572672,35,21.65254
58.859546,60,21.942417
92.663751,60,22.219176
53.396025,60,22.468346
61.889099,60,22.737228
28.946021,60,22.981787
98.981734,60,23.242228
106.263676,51,23.486363
83.574879,60,23.715828
67.77385,60,23.955523
91.540063,41,24.159491
69.914338,60,24.427553
78.560386,60,24.708648
89.955785,60,24.958562
110.565144,52,25.213914
96.62338,60,25.496968
50.286763,60,25.733792
27.586114,60,25.961971
29.541454,60,26.193447
97.680651,60,26.45089
76.310874,60,26.709945
104.697292,56,27.109387
36.77964,60,27.367264
126.235419,41,27.596598
96.895141,60,27.858622
58.812226,60,28.109289
69.323181,18,28.235628
35.99277,60,28.461
87.484705,60,28.717943
95.344273,45,28.897093
65.083685,34,29.099107
69.701115,60,29.41408
29.696284,60,29.724582
53.954301,60,29.999955
64.288324,36,30.214211
91.428536,35,30.454019
95.663989,42,30.706884
45.225363,60,31.004294
94.545836,60,31.269857
98.26274,60,31.57323
49.478994,60,31.861373
66.367368,12,32.00616
81.136797,60,32.268084
57.610037,60,32.516115
78.271779,60,32.764786
109.595331,55,33.053077
77.619106,60,33.338661
18.790446,60,33.656422
101.087728,60,33.958496
69.474308,60,34.248702
99.298437,51,34.495379
65.329545,60,34.76196
68.262301,60,35.044916
95.109957,37,35.255008
43.428678,60,35.517114
59.579215,60,35.782331
54.256544,60,36.108169
113.723694,60,36.448871
68.262301,60,36.785212
106.968143,51,37.201679
81.448161,60,37.458414
120.628331,60,37.735593
56.3185,60,38.024397
91.902543,56,38.283191
64.987448,60,38.554998
79.672339,60,38.819599
91.47271,60,39.068994
39.814647,60,39.334339
115.063939,60,39.61088
86.395722,60,39.873877
33.994241,60,40.133088
70.714017,60,40.39182
99.217391,60,40.654929
90.062315,45,40.875704
79.089109,60,41.145525
26.127133,60,41.403405
76.374743,60,41.674781
78.560386,60,41.960961
15.819205,60,42.224657
114.901186,39,42.474338
77.320388,60,42.784189
105.975012,60,43.101224
103.884058,60,43.398538
67.864252,60,43.691405
38.445732,60,43.982125
96.567799,58,44.270062
89.61781,60,44.562628
52.917031,60,44.853305
60.073776,60,45.155329
123.608404,60,45.469417
124.965408,60,45.76969
84.247094,60,46.067543
74.403695,60,46.368744
110.966073,42,46.599485
46.546876,60,47.000347
55.144659,60,47.254476
89.300725,60,47.498502
45.955484,60,47.708094
49.132867,60,47.925387
69.700152,18,48.062536
108.168643,60,48.270054
60.758694,60,48.484631
105.197452,60,48.759812
85.272914,52,49.016307
88.842246,29,49.203231
58.858113,7,49.327282
88.719868,56,49.587998
85.966423,60,49.879755
53.307424,60,50.171862
62.970419,60,50.444874
88.644771,60,50.726679
111.085896,60,51.023126
70.309433,60,51.317848
68.8649,60,51.614206
59.012263,60,51.909314
74.782609,60,52.19634
61.579051,10,52.354195
130.044796,49,52.623143
49.066388,60,52.883087
32.694312,60,53.19657
3.216136,60,53.45791
49.413857,60,53.722879
89.835192,60,54.000014
61.217606,60,54.22772
41.374743,60,54.49071
77.678594,60,54.784964
58.453051,60,55.063105
33.562248,60,55.324285
67.391304,15,55.47271
39.823118,60,55.721648
99.750351,60,55.990698
97.453759,60,56.261721
73.619071,60,56.880149
82.059542,60,57.201808
104.455696,60,57.514975
93.660657,60,57.73949
49.578219,60,57.989972
79.51825,60,58.267142
65.052599,60,58.520954
15.481233,60,58.770132
98.682641,55,58.990533
33.196183,60,59.250248
55.733717,60,59.511925
51.208185,60,59.773636
45.857248,60,60.023188
81.579373,60,60.294269
63.73842,60,60.567383
60.890881,60,60.833209
57.36395,60,61.13199
90.248952,60,61.433955
55.187237,60,61.714214
75.166836,60,61.987289
37.41302,60,62.243268
106.610122,60,62.514293
18.525408,60,62.778651
58.812226,60,63.058318
84.612162,39,63.312976
67.178026,31,63.544717
100.517931,28,63.729904
57.208076,60,64.016887
47.655366,60,64.325626
51.36916,6,64.473234
25.840636,60,64.765845
47.214902,60,65.071573
70.003221,60,65.37991
87.60932,60,65.711201
53.565217,60,66.011556
26.607616,60,66.358649
60.393195,14,66.55778
53.405961,60,66.901667
60.760704,60,67.409148
41.374743,60,67.694279
66.758172,60,68.006281
79.483921,20,68.193698
129.785953,57,68.500622
54.446431,60,68.817981
71.304348,60,69.098312
64.666667,60,69.39344
67.576592,60,69.684576
56.921189,43,69.913293
96.785371,48,70.161092
28.925326,60,70.453069
64.505229,60,70.750939
50.842922,60,71.025535
112.187237,58,71.297953
85.148457,60,71.56529
77.046555,60,71.844835
56.331994,60,72.118857
-14.881175,60,72.38449
27.187992,60,72.660789
86.207847,60,72.952568
98.069291,56,73.233532
78.713131,60,73.510139
14.740358,60,73.795675
68.732828,60,74.077901
82.363022,60,74.332597
60.049799,60,74.577776
98.500215,60,74.857505
21.975808,60,75.132911
23.269263,60,75.406153
94.63216,60,75.715536
26.429617,60,76.027891
101.568959,60,76.34216
62.124765,60,76.642844
44.668621,60,76.945507
78.365942,60,77.408933
104.376442,60,77.732454
80.516749,60,78.029183
132.788097,53,78.287701
93.913043,60,78.590666
53.217313,60,78.903921
84.878869,42,79.147836
73.51376,60,79.455408
18.753983,60,79.761448
103.884058,60,80.051722
35.707903,60,80.354667
46.714017,60,80.63091
78.072902,60,80.905806
98.688365,60,81.189259
126.42168,60,81.464393
126.032098,60,81.746693
72.581242,60,82.017998
90.471371,60,82.287471
81.106648,60,82.577715
48.083755,60,82.877532
136.31547,60,83.163105
73.619071,60,83.431921
52.13434,4,83.588296
64.97575,60,83.909303
36.606551,60,84.216671
107.815616,50,84.48405
81.836842,60,84.757523
132.754449,58,85.029584
52.284936,60,85.327361
104.582661,60,85.636244
89.40508,60,85.953394
98.867215,60,86.261877
99.53695,51,86.538604
109.609279,46,86.782189
105.28968,60,87.079661
21.110308,60,87.394781
53.964221,60,87.878419
23.022347,60,88.176382
51.658608,60,88.459191
57.841929,60,88.751885
52.236117,60,89.052392
65.207733,60,89.327896
63.220006,60,89.611144
100.028986,60,89.897881
80.651804,38,90.11685
99.316072,60,90.409203
65.924437,60,90.704314
72.525127,60,91.008793
55.069375,60,91.30825
66.494237,60,91.619139
62.052363,60,91.945908
89.557637,60,92.264022
45.225363,60,92.550689
84.087365,60,92.855786
29.490651,60,93.16799
97.951855,60,93.468562
69.995983,60,93.757767
95.463203,52,94.060002
105.299717,60,94.375014
31.39745,60,94.683452
62.387104,60,95.016601
53.869361,60,95.337549
63.732296,60,95.647715
103.948907,60,95.978363
30.73726,60,96.30018
58.379322,60,96.625269
78.044299,60,96.974285
60.249709,60,97.314889
104.323258,60,97.635729
58.124765,60,97.920874
79.625241,29,98.141021
126.543478,60,98.607512
73.569865,60,98.899175
82.01087,60,99.156078
43.398729,60,99.447176
112.621578,60,99.756091
34.202922,60,100.077946
68.561438,60,100.38105
116.822134,60,100.683419
78.35629,60,100.986859
94.976744,60,101.296887
62.949778,60,101.599241
84.885953,54,101.887639
105.68438,48,102.131286
45.437215,60,102.421125
91.678214,49,102.685414
64.249709,60,102.991361
48.147906,60,103.292173
26.424242,60,103.571707
95.094051,60,103.874652
54.249902,60,104.179752
93.668243,50,104.446129
41.681876,60,104.710061
65.362013,16,104.872076
25.218992,60,105.114449
3.529881,60,105.371078
12.274791,60,105.632842
90.607411,60,105.908091
89.964018,21,106.081065
88.695652,60,106.345401
103.788513,60,106.602446
95.952837,60,106.850511
83.954112,38,107.054631
59.388335,60,107.342191
72.525127,60,107.659974
65.761445,28,107.883308
76.662382,60,108.178217
52.831005,60,108.475986
14.061638,60,108.963051
66.101906,60,109.255787
53.374743,60,109.479433
79.446448,60,109.749509
62.625259,60,110.046201
77.36978,60,110.295305
99.604982,60,110.526999
96.846632,60,110.76818
93.025033,60,111.004046
67.561589,60,111.275827
76.450826,60,111.528656
59.146888,60,111.77007
78.710268,60,112.006316
48.834202,60,112.236149
66.18857,60,112.453389
95.952837,60,112.642053
96.018473,60,112.875545
14.143015,60,113.108624
16.578637,60,113.341684
68.977082,60,113.56614
32.970073,60,113.782149
34.559928,60,114.03017
81.903382,60,114.250372
91.123188,60,114.517835
61.448616,12,114.642357
111.735987,60,114.900492
70.494016,60,115.139334
24.294209,60,115.388458
51.562248,60,115.619359
32.632661,60,115.855838
73.886954,29,116.034048
106.00527,60,116.286445
90.607411,60,116.535729
85.704429,60,116.762709
28.688053,60,117.001244
122.948107,60,117.254524
110.926331,50,117.623784
64.490278,60,117.895241
62.732064,26,118.060484
87.868228,57,118.285435
61.030596,60,118.503456
86.52057,60,118.715293
32.664943,60,118.947336
66.5176,60,119.190928
80.755829,35,119.352377
70.628349,28,119.524864
65.617391,60,119.784868
49.64543,60,120.001508
104.010402,60,120.230798
22.037962,60,120.456576
51.571853,60,120.687661
96.555332,42,120.869839
45.766633,60,121.11124
99.478261,60,121.339667
98.977059,42,121.520662
92.663751,60,121.749792
96.037976,60,121.972306
49.500009,60,122.258076
56.276894,60,122.546261
64.263791,60,122.77828
35.707903,60,123.006148
-3.340574,60,123.21586
74.688894,60,123.422781
61.843154,60,123.649478
111.735987,60,123.870724
84.073578,60,124.090398
56.223776,60,124.29372
97.52381,60,124.480639
67.576592,60,124.712789
101.35191,60,124.919248
51.875988,60,125.131824
20.267779,60,125.376761
79.672339,60,125.738449
107.242236,37,125.957007
90.583465,60,126.260308
42.926368,60,126.586478
61.866956,60,126.901116
64.119134,19,127.060744
54.203615,60,127.314952
73.409443,23,127.489428
47.120415,60,127.719955
82.527766,60,127.919109
47.93726,60,128.132032
79.672339,60,128.362696
64.97575,60,128.607351
107.365015,60,128.842736
21.53879,60,129.096776
92.238197,52,129.322358
100.980642,60,129.546453
93.3395,60,129.783398
88.395567,60,129.999813
79.999691,60,130.195022
66.628861,60,130.3989
98.93987,60,130.622088
26.429617,60,130.831684
139.150245,60,131.049365
57.403137,60,131.320417
106.795589,59,131.526521
116.138382,42,131.753079
99.950872,60,131.980971
41.374743,60,132.196751
39.747141,60,132.427866
56.571376,60,132.649298
53.989849,60,132.871597
65.205941,31,133.03567
64.251663,60,133.248744
44.960404,60,133.468915
106.02626,50,133.661275
24.126368,60,133.888451
86.695652,60,134.279188
78.738672,22,134.426121
75.185185,60,134.64109
2.908845,60,134.859259
63.673528,60,135.070019
55.187237,60,135.269126
64.251663,60,135.460834
58.679562,60,135.65547
47.302301,60,135.863703
63.983772,60,136.076621
135.95076,49,136.307339
92.945652,60,136.544304
47.87756,60,136.761652
75.434754,60,136.951169
23.618895,60,137.156811
83.235441,45,137.335877
62.026552,60,137.553674
50.065294,60,137.761019
71.912625,60,137.975158
82.492848,37,138.1585
59.460651,60,138.3912
42.926368,60,138.607227
106.726472,60,138.846797
78.973238,46,139.043561
65.05464,60,139.260609
92.706576,60,139.509971
87.21003,60,139.762465
68.151602,60,140.013885
41.222727,60,140.258833
87.365349,55,140.514668
84.542896,56,140.719413
30.185382,60,140.997157
72.765217,21,141.196619
48.029009,60,141.515496
88.395567,60,141.826584
64.696284,60,142.121487
74.792453,60,142.430094
39.310983,60,142.929853
64.140643,60,143.2369
29.522891,60,143.515289
57.568902,60,143.752483
60.760704,60,144.003431
98.581028,60,144.312554
61.030596,60,144.574801
64.696284,60,144.837772
40.015137,60,145.097573
88.834783,37,145.311299
104.551432,60,145.588291
127.624246,60,145.855305
46.333065,60,146.123239
117.538932,60,146.413278
24.403071,60,146.68483
19.589104,60,146.951959
106.729586,60,147.217459
88.695652,60,147.494359
51.703799,60,147.752381
71.009427,60,147.988381
45.761827,60,148.230258
78.072902,60,148.49332
130.283085,60,148.729102
53.798075,60,148.977862
93.229548,60,149.223754
45.05932,60,149.506129
32.488515,60,149.759802
43.481886,60,150.026446
88.275731,60,150.322025
126.235419,42,150.557888
84.247094,60,150.772324
73.775133,28,150.925965
91.795396,60,151.141945
50.684492,60,151.344533
91.123188,60,151.54045
59.59272,60,151.958252
65.887878,60,152.211653
84.517497,60,152.456927
90.749755,60,152.726496
138.782609,52,153.019429
102.6359,60,153.33289
43.093721,60,153.647503
31.382508,60,153.929207
89.656978,60,154.21254
25.277992,60,154.490185
91.850291,60,154.779591
83.150792,51,155.025069
103.948907,60,155.320436
59.9227,60,155.619873
35.168243,60,155.902425
59.940793,60,156.231881
100.028986,60,156.563842
63.999953,60,156.889874
98.374787,49,157.19473
41.199932,60,157.496704
58.812226,60,157.805689
60.62472,60,158.066457
111.6177,60,158.356189
74.570288,32,158.548975
111.073776,58,158.814961
80.568562,60,159.066061
44.00038,60,159.339376
103.300985,60,159.612308
40.119078,60,159.877419
89.55148,58,160.148916
28.398433,60,160.424114
132.208169,50,160.665927
71.641151,60,160.936875
30.809499,60,161.185449
84.778564,60,161.4703
91.262045,60,161.738081
81.185203,21,162.065747
56.977082,60,162.309257
46.236117,60,162.590028
15.79253,60,162.844675
54.364624,12,162.984951
49.001553,60,163.239689
114.546839,58,163.470372
76.521739,60,163.698013
64.374246,60,163.928831
62.895559,60,164.165808
85.966423,60,164.39687
15.845131,60,164.615533
77.23662,60,164.823176
55.117379,60,165.014687
74.717391,60,165.267848
35.94752,60,165.507363
32.931866,60,165.776567
91.478893,60,166.033035
78.36806,60,166.28898
18.591065,60,166.552696
64.278261,60,166.818918
101.088649,60,167.075055
64.249709,60,167.295337
65.917764,60,167.509728
64.958366,18,167.644949
86.924731,60,167.897957
62.93913,60,168.104012
114.211105,37,168.286787
62.522055,60,168.520441
55.659599,60,168.783267
83.19136,39,168.992981
34.576647,60,169.287532
91.370787,60,169.582509
77.539972,60,169.846507
86.956522,60,170.115
70.309433,60,170.355817
79.08964,26,170.534574
9.672335,60,170.963966
48.397267,60,171.22633
62.763707,60,171.467965
56.080676,60,171.707511
140.918439,60,171.963065
87.685751,60,172.179356
64.140643,60,172.380595
39.212226,60,172.641543
44.337074,60,172.916869
43.988246,60,173.188584
88.695652,60,173.422116
77.189275,60,173.670649
73.652174,60,173.933213
43.398729,60,174.191497
92.330656,60,174.453503
48.436406,60,174.690584
38.765386,60,174.938674
51.444474,60,175.171541
61.569865,60,175.414413
97.192547,60,175.661393
86.310315,60,175.863261
60.452857,60,176.082795
96.028986,37,176.270157
34.698794,60,176.509058
84.870699,60,176.744853
85.032727,45,176.940235
48.926368,60,177.156597
120.997641,30,177.317874
71.775472,60,177.520343
71.121958,60,177.73726
25.402254,60,177.953258
45.20979,60,178.164225
66.073084,60,178.38059
39.839039,60,178.579319
10.015685,60,178.82565
93.933504,28,178.96493
28.732867,60,179.328913
44.883145,60,179.555905
100.249988,60,179.765654
92.593735,60,179.963082
46.684492,60,180.189999
51.518033,60,180.405204
21.655316,60,180.668159
61.812883,54,180.871953
102.604743,60,181.119043
109.342324,60,181.369093
110.768535,60,181.630168
104.885627,32,181.810024
57.597494,60,182.051042
19.862028,60,182.242718
62.58753,60,182.459814
78.033514,30,182.613694
70.250482,60,182.858498
63.188179,60,183.103087
27.490338,60,183.367053
74.609199,60,183.673727
111.969541,41,183.901665
48.625404,60,184.109815
66.21517,60,184.317743
44.477992,60,184.52851
84.827459,60,184.753364
50.393185,60,184.949155
102.950536,51,185.154464
108.802095,60,185.350542
21.214018,60,185.558333
95.167702,60,185.757669
64.671871,60,186.03579
67.842926,60,186.325663
75.432109,60,186.635971
60.999732,60,187.679767
26.429617,60,187.941814
33.0656,60,188.203948
54.417273,5,188.312067
21.216254,60,188.703432
44.581341,60,188.965919
71.835047,38,189.159575
55.334831,60,189.415249
91.067319,60,189.65263
54.159284,60,189.918723
46.274698,60,190.185898
64.005949,60,190.417586
56.102244,60,190.652863
91.262045,60,190.877496
79.73546,60,191.121831
57.471352,60,191.325341
43.967714,60,191.581137
62.93913,60,191.799562
52.236117,60,192.039952
36.558594,60,192.286799
55.740562,60,192.511939
59.341539,10,192.629393
114.323783,60,192.861548
92.767063,60,193.114936
103.915586,60,193.336158
4.919475,60,193.571566
66.805391,60,193.841804
51.187512,60,194.110121
66.956522,60,194.377104
63.249597,8,194.499246
69.701115,60,194.73689
64.791387,60,195.003852
67.007699,60,195.268347
83.395898,35,195.467552
57.180583,11,195.605875
68.671591,60,195.854426
28.406659,60,196.102132
44.384265,60,196.3407
72.004086,60,196.577174
82.60265,60,196.824083
29.589256,60,197.060247
62.949778,60,197.450166
60.830711,60,197.70095
65.336762,60,197.95772
57.403137,60,198.211403
59.595331,60,198.427882
22.059161,60,198.674625
66.996511,60,198.909452
68.295652,60,199.138521
22.023727,60,199.3668
50.684492,60,199.587854
63.720852,60,199.854201
58.596564,60,200.107197
60.934229,60,200.338752
27.795618,60,200.585975
85.6926,39,200.745819
98.413515,60,200.978611
75.070288,31,201.139479
103.884058,60,201.391613
42.926368,60,201.634065
121.927374,57,201.845114
51.658608,60,202.071684
67.132867,60,202.298044
42.926368,60,202.519611
74.991304,60,202.795953
116.124765,52,203.016401
109.988631,45,203.246721
74.768315,60,203.509995
70.970841,60,203.73901
61.419169,60,203.990364
65.329545,60,204.242881
54.969169,11,204.369455
57.403137,60,204.601668
75.85849,60,204.855292
111.956522,60,205.102883
30.430054,60,205.307021
89.835192,60,205.530282
34.282174,60,205.890218
48.447141,60,206.101999
61.376528,60,206.330677
50.232199,60,206.528078
106.628458,60,206.743773
76.207222,60,206.943617
63.970121,60,207.161018
58.04487,60,207.408488
66.490607,60,207.674333
31.083484,60,207.952683
65.924437,60,208.242419
88.417342,41,208.453075
75.805265,60,208.708988
94.768116,60,208.972236
88.739102,60,209.239662
35.414297,60,209.504309
99.316072,60,209.746379
74.198496,60,209.955737
91.739222,60,210.201319
21.760435,60,210.422614
66.494237,60,210.638598
40.188503,60,210.874472
128.413574,46,211.075516
46.274698,60,211.319289
96.965922,60,211.545889
85.217391,60,211.792101
63.481983,60,212.032205
72.984271,60,212.267282
87.217391,60,212.525247
29.835323,60,212.782286
65.418529,60,213.005758
122.082816,41,213.196156
98.509309,60,213.448111
55.117379,60,213.724095
25.33718,60,214.000346
88.248319,60,214.429821
56.320226,60,214.681945
97.935375,50,214.868024
49.001553,60,215.091374
96.373072,60,215.319688
115.16165,60,215.555779
57.471352,60,215.777016
66.494237,60,216.062464
27.011874,60,216.368816
78.287796,34,216.607961
65.321099,60,216.917531
56.049236,60,217.171845
42.016151,60,217.395123
73.915808,29,217.571939
129.59149,43,217.795674
53.405961,60,218.000313
93.908393,60,218.261113
85.234897,49,218.482691
81.80943,60,218.710182
92.543478,26,218.87988
89.60592,60,219.157129
46.335694,60,219.436727
86.363141,60,219.718136
101.763975,60,219.994238
66.969957,60,220.252909
60.437215,60,220.522898
89.300725,60,220.778377
51.207105,60,221.044833
134.803313,52,221.274435
77.839981,60,221.574006
88.039518,45,221.830104
84.059233,60,222.136518
43.639373,60,222.414383
143.163337,59,222.698241
56.276293,7,222.851936
7.643433,60,223.146421
61.983106,60,223.432426
72.065876,60,223.704009
92.21968,60,224.186718
89.858792,60,224.456196
71.121958,60,224.743404
27.581242,60,225.025398
76.662382,60,225.311504
52.236117,60,225.62485
106.610122,60,225.939125
120.271134,60,226.266085
68.921236,24,226.462457
95.908467,60,226.773237
80.0,60,227.037015
42.016588,60,227.32567
90.434783,60,227.601637
70.494016,60,227.855985
59.471952,60,228.152065
58.985749,60,228.428062
69.761415,60,228.720066
4.825116,60,228.970358
91.262045,60,229.213769
46.52208,60,229.458674
85.217391,60,229.672949
49.261854,60,229.895962
80.413332,60,230.122292
71.787327,44,230.310263
66.628861,60,230.541919
53.787741,60,230.764279
138.788255,45,230.953094
32.187741,60,231.225235
79.306869,50,231.452745
77.316568,60,231.711323
69.528124,60,231.986353
100.80666,60,232.220621
45.846417,60,232.457228
76.086957,20,232.585855
71.128758,60,232.820901
35.426769,60,233.094024
79.151734,60,233.565927
102.05429,60,233.867656
48.645276,60,234.101007
53.837054,60,234.315978
98.067633,60,234.5508
40.62472,60,234.768597
54.446431,60,234.9882
110.244306,60,235.206946
-0.456221,60,235.411775
97.192547,60,235.644056
81.80943,60,235.878861
61.427314,60,236.175069
75.691452,60,236.457983
59.514603,60,236.691872
40.706713,60,236.955368
56.993895,60,237.216381
77.907485,60,237.487138
66.820326,44,237.723244
108.012994,60,238.003381
92.173913,60,238.290482
57.320232,10,238.44777
76.002041,60,238.72784
35.24287,60,238.990038
64.832704,12,239.142279
68.545192,60,239.398476
89.300725,60,239.66225
97.937175,36,239.880623
62.638835,17,240.043113
70.309433,60,240.335116
3.835234,60,240.624528
71.128758,60,240.890372
105.299717,60,241.182532
70.973913,60,241.453802
91.206446,60,241.733516
53.319794,3,241.869589
94.532781,31,242.073627
106.277031,47,242.301881
29.884492,60,242.578282
86.054971,41,242.804244
48.147906,60,243.286858
67.341721,60,243.562926
102.668791,60,243.819732
